accessGroup,author,category,changeDate,enabled,hitCount,name,severity,valid,targets,detailPage
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:51Z",false,0,"Renamed WinRAR execution [A0445]",2,true,"All",https://localhost/console/rule/168/details
"All","ESET","Suspicious Process Creation and Process Manipulation","2023-08-02T16:12:53Z",false,0,"Renamed wscript.exe Execution [D0410]",2,true,"All",https://localhost/console/rule/496/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Reputable process loaded suspicious DLL [B0406b]",2,true,"All",https://localhost/console/rule/258/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Retrieving hardware serial number [M1103]",1,true,"All",https://localhost/console/rule/1261/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",false,0,"Risky Process Spawned by WMI Script Consumer [E0404]",2,true,"All",https://localhost/console/rule/593/details
"All","ESET","Registry - Altering Security Features","2023-08-02T16:12:53Z",false,0,"Root Certificate Added [D0215]",1,true,"All",https://localhost/console/rule/472/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:56Z",false,0,"Root Shell Spawned from SSH [L0423]",1,true,"All",https://localhost/console/rule/974/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"Rover.dll file modified [A0122]",2,true,"All",https://localhost/console/rule/33/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"Rover.dll registry was modified [A0121]",2,true,"All",https://localhost/console/rule/32/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"rubeus in command-line [C0430]",1,true,"All",https://localhost/console/rule/343/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"rubeus.exe executed [C0428]",1,true,"All",https://localhost/console/rule/341/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"rubeus.exe hashes dump for *roast attempt [C0429]",1,true,"All",https://localhost/console/rule/342/details
"All","ESET","File system","2023-08-02T16:12:50Z",false,0,"Rundll32 has dropped a suspicious executable [A0310]",2,true,"All",https://localhost/console/rule/105/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Rundll32 loaded DLL from suspicious location [F0410]",1,true,"All",https://localhost/console/rule/770/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",true,0,"Rundll32 loaded DLL with unusual extension [F0461]",3,true,"All",https://localhost/console/rule/844/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Rundll32.exe executed javascript [F0405a]",2,true,"All",https://localhost/console/rule/766/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Rundll32.exe executed javascript [F0405b]",2,true,"All",https://localhost/console/rule/767/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:54Z",false,0,"Rundll32.exe process execution via DLL [F0406]",2,true,"All",https://localhost/console/rule/768/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"RunServices AutoStart registry was modified [A0123]",2,true,"All",https://localhost/console/rule/34/details
"All","ESET","Ransomware / Filecoders","2023-08-02T16:12:52Z",false,0,"Ryuk ransomware wake on lan command line parameter [C0640]",2,true,"All",https://localhost/console/rule/410/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",true,0,"Safe mode boot service modified [A0228]",3,true,"All",https://localhost/console/rule/92/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"SafeBoot AlternateShell registry was modified [A0124]",2,true,"All",https://localhost/console/rule/35/details
"All","ESET","File system","2023-08-02T16:12:56Z",false,0,"Saving script file [Z0301]",1,true,"All",https://localhost/console/rule/1114/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"Scheduled job (at) added/modified [L0108]",2,true,"All",https://localhost/console/rule/924/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Scheduled restart executed [F0462d]",1,true,"All",https://localhost/console/rule/848/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Scheduled script task started [F0442]",1,true,"All",https://localhost/console/rule/815/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Scheduled shut down executed [F0462c]",1,true,"All",https://localhost/console/rule/847/details
"All","ESET","Remote Access","2023-08-02T16:12:54Z",true,0,"Scheduled Task ComObject Created via PowerShell [E0902]",3,true,"All",https://localhost/console/rule/695/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"Scheduled Task via PS_ScheduledTask class [A0147]",2,true,"All",https://localhost/console/rule/63/details
"All","ESET","Persistence","2023-08-02T16:12:54Z",false,0,"Scheduling script task [F0109]",2,true,"All",https://localhost/console/rule/736/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Scheduling shutdown task [F0463]",1,true,"All",https://localhost/console/rule/850/details
"All","ESET","Persistence","2023-08-02T16:12:54Z",false,0,"Scheduling suspicious task [F0107]",2,true,"All",https://localhost/console/rule/734/details
"All","ESET","Persistence","2023-08-02T16:12:51Z",false,0,"Scheduling task on system start/login [B0101]",1,true,"All",https://localhost/console/rule/243/details
"All","ESET","Persistence","2023-08-02T16:12:55Z",false,0,"Scheduling with AT command [K0101]",1,true,"All",https://localhost/console/rule/910/details
"All","ESET","File system","2023-08-02T16:12:50Z",false,0,"Scp.exe has dropped an executable [A0318]",1,true,"All",https://localhost/console/rule/111/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:51Z",false,0,"Script interpreter created named pipe [A0435c]",2,true,"All",https://localhost/console/rule/153/details
"All","ESET","Persistence","2023-08-02T16:12:54Z",false,0,"Script interpreter modified file in %startup% folder [F0108]",2,true,"All",https://localhost/console/rule/735/details
"All","ESET","Discovery","2023-08-02T16:12:51Z",false,0,"Script interpreter queried files/folders information via WMI [A1107d]",1,true,"All",https://localhost/console/rule/237/details
"All","ESET","Discovery","2023-08-02T16:12:51Z",false,0,"Script interpreter queried network configuration information via WMI [A1109d]",1,true,"All",https://localhost/console/rule/238/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Script interpreter queried network share/remote systems information via WMI [A1108d]",1,true,"All",https://localhost/console/rule/1163/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Script interpreter queried processes information via WMI [A1110d]",1,true,"All",https://localhost/console/rule/1168/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Script interpreter queried system information via WMI [A1111d]",1,true,"All",https://localhost/console/rule/1171/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Script interpreter queried system owner/user information via WMI [A1106d]",1,true,"All",https://localhost/console/rule/1159/details
"All","ESET","Discovery","2023-08-02T16:12:57Z",false,0,"Script interpreter queried users/groups information via WMI [A1105d]",1,true,"All",https://localhost/console/rule/1158/details
"All","ESET","File system","2023-08-02T16:12:56Z",false,0,"Script interpreter saved default script file [A0317]",1,true,"All",https://localhost/console/rule/1128/details
"All","ESET","File system","2023-08-02T16:12:50Z",false,0,"Script interpreter saved non-default script file [A0316]",2,true,"All",https://localhost/console/rule/110/details
"All","ESET","Special/system rules","2023-08-02T16:12:56Z",true,0,"Script interpreters detection (PowerShell/wscript) [X9901]",3,true,"All",https://localhost/console/rule/1076/details
"All","ESET","Special","2023-08-02T16:12:56Z",true,0,"Script interpreters detection [L9901]",2,true,"All",https://localhost/console/rule/1026/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Script started from %TEMP% [F0443a]",2,true,"All",https://localhost/console/rule/816/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",true,0,"Script started from Outlook %TEMP% [F0443b]",3,true,"All",https://localhost/console/rule/817/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:55Z",false,0,"Script with unusual extension was executed [F0446]",2,true,"All",https://localhost/console/rule/820/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:50Z",false,0,"Sdbinst.exe tool executed [A0418]",1,true,"All",https://localhost/console/rule/132/details
"All","ESET","Suspicious system configuration / Removing evidence","2023-08-02T16:12:54Z",true,0,"SDelete usage detected [E1001]",3,true,"All",https://localhost/console/rule/697/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:53Z",true,0,"Searchprotocolhost.exe suspicious child processes [E0414]",3,true,"All",https://localhost/console/rule/603/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Secure process crash/hang [C0460]",1,true,"All",https://localhost/console/rule/371/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"Security Options: Clear pagefile on shutdown disabled [A0211b]",1,true,"All",https://localhost/console/rule/74/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"Security Options: Clear pagefile on shutdown enabled [A0211a]",1,true,"All",https://localhost/console/rule/73/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"Security Options: Interactive Login Message for users modified [A0215]",1,true,"All",https://localhost/console/rule/77/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"Security Options: Recovery Console settings modified [A0216]",1,true,"All",https://localhost/console/rule/78/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:56Z",false,0,"Security Options: User Account Control - Elevate without prompt enabled for administrators [A0212d]",1,true,"All",https://localhost/console/rule/1126/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"Security Options: User Account Control - Prompt for consent enabled for administrators [A0212c]",1,true,"All",https://localhost/console/rule/76/details
"All","ESET","Registry - altering security features","2023-08-02T16:12:50Z",false,0,"Security Options: User Account Control - Prompt for credentials enabled for users [A0212a]",1,true,"All",https://localhost/console/rule/75/details
"All","ESET","Discovery","2023-08-02T16:12:56Z",false,0,"Security Software Discovery [L1116]",1,true,"All",https://localhost/console/rule/1015/details
"All","ESET","Persistence","2023-08-02T16:12:50Z",false,0,"SecurityProviders registry was modified [A0125]",2,true,"All",https://localhost/console/rule/36/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Service execution via PowerShell [C0405a]",1,true,"All",https://localhost/console/rule/318/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:52Z",false,0,"Service execution via PowerShell [C0405b]",1,true,"All",https://localhost/console/rule/319/details
"All","ESET","Suspicious process creation and process manipulation","2023-08-02T16:12:57Z",false,0,"Service execution via PowerShell [C0405c]",1,true,"All",https://localhost/console/rule/1180/details
